codigo_estacion,periodo_mensual,precipitacion
0026185050,2017-11,21.9
0026185050,2017-12,7.0
0026185050,2018-01,3.9000000000000004
0026185050,2018-02,0.6000000000000001
0026185050,2018-03,5.800000000000001
0026185050,2018-04,11.6
0026185050,2018-05,27.4
0026185050,2018-06,5.2
0026185050,2018-07,6.6
0026185050,2018-08,6.2
0026185050,2018-09,19.1
0026185050,2018-10,16.1
0026185050,2018-11,11.9
0026185050,2018-12,0.1
0026185501,2017-12,3.0
0026185501,2018-01,6.6000000000000005
0026185501,2018-02,1.3
0026185501,2018-03,8.5
0026185501,2018-05,4.9
0026185501,2018-06,6.6
0026185501,2018-07,5.1
0026185501,2018-08,3.5
0026185501,2018-09,3.8000000000000003
0026185501,2018-10,2.9
0026185501,2018-11,1.4
0026185501,2018-12,0.9
0026185501,2019-03,4.8
0026185501,2019-04,15.4
0026185501,2019-05,34.1
0026185501,2019-06,7.1000000000000005
0026185501,2019-07,9.8
0026195501,2017-03,1.3
0026195501,2017-09,21.2
0026195501,2017-10,9.6
0026195501,2017-11,12.1
0026195501,2017-12,14.5
0026195501,2018-01,6.6000000000000005
0026195501,2018-02,9.7
0026195501,2018-03,11.3
0026195501,2018-04,16.1
0026195501,2018-05,28.2
0026195501,2018-06,5.3
0026195501,2018-07,12.8
0026195501,2018-08,10.8
0026195501,2018-09,10.8
0026195501,2018-10,15.5
0026195501,2018-12,0.2
0026195501,2019-01,2.7
0026195501,2019-02,15.4
0026195501,2019-03,3.9
0026195501,2019-04,20.8
0026195501,2019-05,21.2
0026195501,2019-06,9.3
0026195501,2019-07,14.3
0026195501,2019-08,8.8
0026195502,2017-03,5.9
0026195502,2017-05,6.1000000000000005
0026195502,2017-06,21.5
0026195502,2017-07,5.0
0026195502,2017-08,16.9
0026195502,2017-09,25.2
0026195502,2017-10,13.8
0026195502,2017-11,20.1
0026195502,2017-12,12.5
0026195502,2018-01,5.6
0026195502,2018-02,2.2
0026195502,2018-03,1.3
0026195502,2018-04,19.1
0026195502,2018-05,17.0
0026195502,2018-06,14.3
0026195502,2018-07,7.4
0026195502,2018-08,5.5
0026195502,2018-09,4.0
0026195502,2018-10,15.700000000000001
0026195502,2018-11,6.6
0026195502,2018-12,0.2
0026195502,2019-01,0.1
0026195502,2019-02,12.4
0026195502,2019-03,20.7
0026195502,2019-04,5.3
0026195502,2019-05,0.2
0026195502,2019-06,0.7000000000000001
0026195502,2019-07,0.1
0026205501,2017-03,31.6
0026205501,2017-05,10.6
0026205501,2017-06,17.1
0026205501,2017-07,16.6
0026205501,2017-08,8.8
0026205501,2017-09,22.0
0026205501,2017-10,20.8
0026205501,2017-11,15.700000000000001
0026205501,2017-12,12.4
0026205501,2018-01,19.3
0026205501,2018-02,4.6000000000000005
0026205501,2018-03,10.700000000000001
0026205501,2018-04,19.4
0026205501,2018-05,26.8
0026205501,2018-06,7.6
0026205501,2018-07,8.8
0026205501,2018-08,11.1
0026205501,2018-09,23.4
0026205501,2018-10,8.8
0026205501,2018-11,23.5
0026205501,2018-12,7.1
0026205501,2019-01,2.4
0026205501,2019-02,6.3
0026205501,2019-03,16.6
0026205501,2019-04,9.9
0026205501,2019-05,31.7
0026205501,2019-06,9.6
0026205501,2019-07,11.3
0026205501,2019-08,0.30000000000000004
0026207080,2017-02,0.30000000000000004
0026207080,2017-03,3.1
0026207080,2017-04,1.7
0026207080,2017-05,25.599999999999998
0026207080,2017-06,3.9000000000000004
0026207080,2017-07,1.5
0026207080,2017-08,1.9
0026207080,2017-09,2.5
0026207080,2017-10,21.2
0026207080,2017-11,19.2
0026207080,2017-12,5.8
0026207080,2018-01,12.7
0026207080,2018-02,4.9
0026207080,2018-03,5.5
0026207080,2018-04,5.7
0026207080,2018-05,3.1
0026207080,2018-06,14.9
0026207080,2018-07,4.7
0026207080,2018-11,12.7
0026207080,2018-12,1.7
0026207080,2019-01,0.1
0026207080,2019-02,0.1
0026207080,2019-03,11.5
0026207080,2019-04,6.1000000000000005
0026207080,2019-05,1.5
0026207080,2019-06,1.2
0026207080,2019-07,171.0
0026207080,2019-08,642.1
0026215501,2017-03,9.700000000000001
0026215501,2017-05,11.3
0026215501,2017-06,17.8
0026215501,2017-07,5.0
0026215501,2017-08,9.3
0026215501,2017-09,12.700000000000001
0026215501,2017-10,15.2
0026215501,2017-11,13.1
0026215501,2019-06,9.700000000000001
0026215501,2019-07,13.700000000000001
0026215501,2019-08,4.4
0026217010,2019-03,26.4
0026217010,2019-05,26.400000000000002
0026217010,2019-06,2.8
0026217010,2019-07,4.8
0026217010,2019-08,1.8
0026225060,2017-02,10.299999999999999
0026225060,2017-05,4.1000000000000005
0026225060,2017-06,9.6
0026225060,2017-07,0.1
0026225060,2017-08,6.9
0026225060,2017-09,4.6
0026225060,2017-10,0.8
0026225060,2017-11,0.8
0026225060,2017-12,1.0
0026225060,2018-01,1.8
0026225060,2018-03,7.2
0026225060,2018-04,2.0
0026225060,2018-05,0.1
0026225060,2018-10,3.6
0026225060,2018-11,3.7
0026225060,2019-08,0.8
0026237040,2017-09,13.0
0026237040,2017-10,14.5
0026237040,2017-11,34.300000000000004
0026237040,2018-02,0.1
0026237040,2018-04,0.6000000000000001
0026237040,2018-05,18.1
0026237040,2018-06,19.8
0026237040,2018-07,21.1
0026237040,2018-08,52.400000000000006
0026237040,2018-09,12.6
0026237040,2018-10,51.800000000000004
0026237040,2018-11,26.4
0026237040,2018-12,11.799999999999999
0026237040,2019-01,1.2
0026237040,2019-02,1.4000000000000001
0026237040,2019-05,4.0
0026237040,2019-06,1.8
0026237040,2019-08,12.5
0026247010,2019-03,75.4
0026247010,2019-04,19.2
0026247010,2019-05,23.0
0026247010,2019-06,31.0
0026247010,2019-07,229.2
0026247010,2019-08,203.5
0026247020,2017-04,5.8999999999999995
0026247020,2017-09,1.1
0026247020,2017-10,0.1
0026247020,2018-02,1.3
0026247020,2018-04,1.0
0026247020,2018-05,12.8
0026247020,2018-06,0.5
0026247020,2018-10,0.8
0026247020,2019-03,0.1
0026247050,2019-04,6.7
0026247050,2019-05,57.6
0026247050,2019-07,3.3000000000000003
0026247050,2019-08,2.0
0026255030,2017-02,1.4
0026255030,2017-03,19.599999999999998
0026255030,2017-04,40.7
0026255030,2017-05,26.1
0026255030,2017-06,27.799999999999997
0026255030,2017-07,40.4
0026255030,2017-08,43.0
0026255030,2017-09,41.0
0026255030,2017-10,11.8
0026255030,2017-11,14.9
0026255030,2017-12,1.6
0027015280,2017-02,1.6
0027015280,2017-03,8.6
0027015280,2017-04,10.299999999999999
0027015280,2017-05,28.4
0027015280,2017-06,10.8
0027015280,2017-07,0.30000000000000004
0027015280,2017-08,4.0
0027015280,2017-09,14.4
0027015280,2017-10,12.9
0027015280,2017-12,2.1
0027015280,2018-01,4.5
0027015280,2018-02,1.8
0027015280,2018-03,2.8000000000000003
0027015280,2018-04,1.8
0027015280,2018-05,3.7
0027015280,2018-06,2.9000000000000004
0027015280,2018-07,1.4000000000000001
0027015280,2018-08,0.4
0027015280,2018-09,0.7000000000000001
0027015280,2018-10,1.3
0027015280,2018-11,0.7000000000000001
0027015280,2018-12,0.5
0027015280,2019-01,0.30000000000000004
0027015280,2019-02,0.4
0027015280,2019-03,0.1
0027015280,2019-08,0.6000000000000001
0027015290,2017-02,0.7000000000000001
0027015290,2017-03,18.599999999999998
0027015290,2017-04,17.6
0027015290,2017-05,6.5
0027015290,2017-06,5.6
0027015290,2017-07,0.4
0027015290,2017-08,7.1000000000000005
0027015290,2017-09,22.4
0027015290,2017-10,11.0
0027015290,2017-11,19.200000000000003
0027015290,2017-12,11.2
0027015290,2018-01,11.6
0027015290,2018-03,18.2
0027015290,2018-04,19.1
0027015290,2018-05,18.400000000000002
0027015290,2018-06,5.8
0027015290,2018-07,7.5
0027015290,2018-08,4.7
0027015290,2018-09,9.2
0027015290,2018-10,7.6000000000000005
0027015290,2018-11,40.2
0027015290,2018-12,0.3
0027015290,2019-01,7.0
0027015290,2019-02,1.5
0027015290,2019-03,9.4
0027015290,2019-04,13.4
0027015290,2019-05,13.5
0027015290,2019-06,15.100000000000001
0027015290,2019-07,6.2
0027015290,2019-08,0.9
0027015310,2017-03,0.1
0027015310,2017-04,7.1000000000000005
0027015310,2017-05,10.5
0027015310,2017-06,9.4
0027015310,2017-07,0.8999999999999999
0027015310,2017-08,5.2
0027015310,2017-09,9.7
0027015310,2017-10,9.9
0027015310,2017-11,7.2
0027015310,2017-12,4.7
0027015310,2018-01,2.9
0027015310,2018-02,1.0
0027015310,2018-03,1.1
0027015310,2018-04,0.2
0027015320,2017-05,2.3000000000000003
0027015320,2017-06,11.6
0027015320,2017-07,0.2
0027015320,2017-12,0.6000000000000001
0027015320,2018-01,5.5
0027015320,2018-02,0.7000000000000001
0027015320,2019-08,1.3
0027015330,2017-02,9.237
0027015330,2017-03,22.948
0027015330,2017-04,8.414
0027015330,2017-05,16.7
0027015330,2017-06,19.246
0027015330,2017-07,3.3549999999999995
0027015330,2017-08,11.097
0027015330,2017-09,18.528
0027015330,2017-10,15.819
0027015330,2017-11,5.597
0027015330,2017-12,11.344
0027015330,2018-01,8.955
0027015330,2018-02,5.699
0027015330,2018-03,8.723
0027015330,2018-04,26.653
0027015330,2018-05,25.133
0027015330,2018-06,5.066
0027015330,2018-07,2.606
0027015330,2018-08,4.513
0027015330,2018-09,35.226
0027015330,2018-10,12.038
0027015330,2018-11,12.258
0027015330,2018-12,0.44
0027015330,2019-01,2.782
0027015330,2019-02,4.468
0027015501,2017-03,13.9
0027015501,2017-05,14.200000000000001
0027015501,2017-06,26.400000000000002
0027015501,2017-07,11.700000000000001
0027015501,2017-08,22.8
0027015501,2017-09,20.9
0027015501,2017-10,19.799999999999997
0027015501,2017-11,9.8
0027015501,2017-12,17.6
0027015501,2018-01,3.6
0027015501,2018-02,1.9
0027015501,2018-03,16.7
0027015501,2018-04,21.7
0027015501,2018-05,17.5
0027015501,2018-06,8.4
0027015501,2018-07,5.5
0027015501,2018-08,29.7
0027015501,2018-09,33.6
0027015501,2018-10,26.3
0027015501,2018-11,17.8
0027015501,2018-12,7.7
0027015501,2019-01,4.7
0027027060,2019-04,2.8
0027037010,2017-04,1.8
0027037010,2017-05,5.0
0027037010,2017-06,8.5
0027037010,2017-08,44.7
0027037010,2017-09,23.5
0027037010,2017-10,70.7
0027037010,2017-11,22.5
0027037010,2017-12,7.4
0027037010,2018-01,13.4
0027037010,2018-05,0.2
0027037010,2018-06,0.2
0027037010,2018-07,5.3999999999999995
0027037010,2018-11,641.5
0027037010,2018-12,717.4
0027037030,2017-03,46.1
0027037030,2017-04,28.5
0027037030,2017-05,21.9
0027037030,2018-03,3.1
0027037030,2018-04,2.8
0027037030,2018-11,34.5
0027037030,2018-12,4.8
0027037030,2019-01,1.4000000000000001
0027037030,2019-02,0.7000000000000001
0027037030,2019-03,6.8999999999999995
0027037030,2019-07,18.5
0027037030,2019-08,13.5
1111500036,2019-04,36.0
1111500036,2019-05,22.6
1111500036,2019-06,13.600000000000001
1111500036,2019-07,3.0
1111500036,2019-08,0.8
2308500068,2019-03,6.4
2308500068,2019-04,16.6
2308500068,2019-05,21.6
2308500068,2019-06,16.4
2308500068,2019-07,18.8
2308500068,2019-08,2.4
2308500071,2019-03,22.8
2308500071,2019-04,23.4
2308500071,2019-05,24.4
2308500071,2019-06,6.800000000000001
2308500071,2019-07,20.0
2308500071,2019-08,0.4
2621500070,2019-03,8.799999999999999
2621500070,2019-04,16.8
2621500070,2019-05,19.0
2621500070,2019-06,9.4
2621500070,2019-07,19.4
2621500070,2019-08,3.6
2702500107,2019-03,3.2
2702500107,2019-04,9.6
2702500107,2019-05,54.2
2702500107,2019-06,25.8
2702500107,2019-07,37.2
2702500107,2019-08,8.0
